ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Consumo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
294,41,tecnico,casado,primaria,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
295,33,administrador negocio,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
301,41,vendedor ambulante,casado,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
302,48,ama de casa,casado,primaria,unknown,si,si,telefono fijo,may,tue,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
303,28,unknown,single,unknown,unknown,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1
304,44,servicios,casado,bachillerato,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1
305,59,pensionado,unknown,pregrado,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
306,50,Vive de los arriendos,casado,bachillerato,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
307,35,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
308,42,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
309,45,administrador negocio,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
310,36,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
311,56,servicios,casado,bachillerato,unknown,no,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
315,43,desempleado,casado,pregrado,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
316,36,empleado,casado,preescolar,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
318,52,servicios,divorced,primaria,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
320,36,servicios,casado,bachillerato,no,no,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
321,42,empleado,casado,bachillerato incompleto,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
322,41,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
323,55,tecnico,casado,preescolar,no,no,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
324,30,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
325,57,pensionado,unknown,preescolar,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
327,51,empleado,casado,preescolar,unknown,si,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
328,47,administrador negocio,casado,bachillerato,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
329,27,servicios,casado,bachillerato,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
330,57,empleado,casado,preescolar,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
331,49,empleado,casado,preescolar,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
332,39,Vive de los arriendos,casado,pregrado,unknown,no,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
333,38,empleado,casado,preescolar,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
334,49,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
336,43,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
337,50,unknown,casado,unknown,unknown,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
339,43,vendedor ambulante,divorced,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
340,30,vendedor ambulante,single,pregrado,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
341,27,servicios,single,Estudiante Universitario,no,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
342,51,servicios,casado,unknown,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
343,37,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
344,46,ama de casa,casado,bachillerato incompleto,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
345,35,empleado,casado,Estudiante Universitario,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
347,46,Vive de los arriendos,casado,unknown,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
348,40,tecnico,casado,Estudiante Universitario,unknown,no,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
349,26,ama de casa,casado,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
350,32,empleado,divorced,bachillerato incompleto,unknown,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
354,57,tecnico,casado,preescolar,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
355,38,empleado,casado,preescolar,no,no,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
357,28,estudiante,single,bachillerato incompleto,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
358,60,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
360,47,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
363,48,desempleado,soltero,preescolar,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
364,54,ama de casa,casado,preescolar,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
365,40,empleado,casado,primaria,no,no,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
367,52,vendedor ambulante,casado,pregrado,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
369,32,servicios,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
372,57,Vive de los arriendos,casado,Estudiante Universitario,unknown,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
373,52,administrador negocio,casado,preescolar,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
374,42,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1
376,31,administrador negocio,divorced,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
377,57,empleado,divorciado,preescolar,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
378,44,empleado,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
380,57,pensionado,casado,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
381,41,Vive de los arriendos,casado,unknown,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
382,38,servicios,casado,bachillerato,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
383,42,pensionado,casado,preescolar,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
384,49,unknown,casado,unknown,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
385,54,Vive de los arriendos,casado,primaria,unknown,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
386,36,administrador negocio,casado,pregrado,no,unknown,unknown,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
387,32,administrador negocio,single,pregrado,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
388,35,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
389,56,tecnico,casado,unknown,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
390,34,tecnico,casado,pregrado,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
392,41,servicios,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
393,36,empleado,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
395,38,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
396,35,administrador negocio,divorced,pregrado,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
398,56,emprendedor,casado,pregrado,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
399,33,administrador negocio,casado,bachillerato incompleto,no,unknown,unknown,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
400,51,servicios,divorced,bachillerato,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
402,60,unknown,single,unknown,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
403,33,tecnico,casado,pregrado,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
405,37,Vive de los arriendos,casado,pregrado,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
406,59,emprendedor,casado,bachillerato,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
407,32,tecnico,casado,unknown,unknown,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
409,52,empleado,casado,preescolar,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
410,42,empleado,casado,unknown,unknown,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
411,42,administrador negocio,casado,unknown,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
412,40,Vive de los arriendos,casado,bachillerato incompleto,unknown,unknown,unknown,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
414,39,empleado,casado,primaria,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
415,39,empleado,casado,primaria,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
416,38,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
417,47,administrador negocio,single,unknown,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
418,30,servicios,single,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
419,38,administrador negocio,divorced,bachillerato,no,si,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
420,39,tecnico,divorced,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
421,41,servicios,casado,bachillerato,unknown,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
422,35,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
424,36,servicios,casado,bachillerato,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
427,55,vendedor ambulante,casado,unknown,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
428,36,empleado,single,bachillerato incompleto,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
431,43,administrador negocio,casado,Estudiante Universitario,no,si,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
432,35,administrador negocio,divorced,bachillerato,no,no,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
433,34,administrador negocio,single,pregrado,no,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
434,50,empleado,casado,preescolar,unknown,unknown,unknown,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
435,39,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
437,42,emprendedor,casado,primaria,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
441,40,tecnico,casado,preescolar,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
442,38,empleado,soltero,preescolar,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
443,39,empleado,casado,primaria,unknown,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
444,41,empleado,casado,preescolar,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
445,41,empleado,casado,preescolar,no,si,si,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
446,45,administrador negocio,casado,pregrado,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
447,35,administrador negocio,casado,primaria,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
448,36,tecnico,casado,unknown,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
449,43,desempleado,casado,pregrado,unknown,unknown,unknown,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
450,49,emprendedor,casado,Estudiante Universitario,no,unknown,unknown,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
453,45,ama de casa,casado,bachillerato,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
456,46,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
457,53,Vive de los arriendos,casado,pregrado,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
458,30,empleado,casado,preescolar,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
459,24,tecnico,single,Estudiante Universitario,no,no,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
460,45,unknown,casado,unknown,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
461,45,empleado,casado,preescolar,unknown,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
464,33,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
465,32,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
467,46,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
468,42,tecnico,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
469,48,administrador negocio,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
470,58,administrador negocio,divorced,pregrado,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
471,34,servicios,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
473,48,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
474,47,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
475,32,administrador negocio,single,pregrado,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
476,53,empleado,casado,preescolar,unknown,no,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
477,37,empleado,casado,bachillerato incompleto,unknown,no,no,telefono fijo,may,tue,5,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
478,50,servicios,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
481,51,Vive de los arriendos,casado,pregrado,no,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
484,39,servicios,casado,bachillerato,unknown,no,no,telefono fijo,may,tue,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
485,52,empleado,casado,preescolar,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
486,37,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
487,41,administrador negocio,casado,bachillerato incompleto,no,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
488,47,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,tue,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
489,35,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
492,30,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
495,30,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
497,55,Vive de los arriendos,casado,pregrado,unknown,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
498,45,tecnico,single,Estudiante Universitario,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
499,36,administrador negocio,casado,pregrado,no,si,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
500,55,Vive de los arriendos,divorced,pregrado,no,si,no,telefono fijo,may,tue,5,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
501,49,ama de casa,casado,preescolar,unknown,unknown,unknown,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
503,34,empleado,casado,preescolar,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
504,54,pensionado,casado,bachillerato,unknown,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
506,30,Vive de los arriendos,single,pregrado,no,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
508,37,empleado,casado,bachillerato,no,no,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
509,36,tecnico,casado,bachillerato incompleto,unknown,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
510,32,ama de casa,casado,bachillerato,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
513,33,servicios,casado,bachillerato,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
515,39,Vive de los arriendos,divorced,pregrado,unknown,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
517,59,pensionado,divorciado,preescolar,unknown,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
518,42,administrador negocio,single,unknown,no,si,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
523,31,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
524,32,empleado,casado,bachillerato incompleto,no,si,no,telefono fijo,may,tue,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
525,54,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,tue,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
527,44,administrador negocio,casado,bachillerato,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
529,45,servicios,casado,bachillerato,no,si,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
530,43,administrador negocio,casado,Estudiante Universitario,no,no,si,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
531,40,administrador negocio,single,bachillerato,unknown,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
533,47,emprendedor,casado,Estudiante Universitario,no,no,no,telefono fijo,may,tue,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,0
